Target ID,Highest Period,Highest Power
407569944,5.967183848910173 d,0.04466992681984961
17857475,7.176069949861094 d,0.025352987506953237
156939760,4.781135158639882 d,0.02437256815055739
441569276,3.0936691330791297 d,0.5069221388206478
88701414,1.9266686673744833 d,0.08806241636115932
758035586,7.540176882380896 d,0.2904931885094367
22868366,2.4593244533042493 d,2.826051216716938
300159301,6.269953055758615 d,0.004338924552941106
59320872,9.10862573829885 d,0.03804409798277235
781046627,2.4593244533042493 d,0.01713850020806307
178052346,8.92605383236043 d,0.46766766357322626
22595500,1.3187906734249595 d,0.08019213137478615
321104192,6.29114722391318 d,3.6928373368660377
87949800,9.75556809580324 d,0.09391934550516372
300013123,5.91372684209467 d,0.017906819997961575
87749981,1.8690331336550552 d,0.1018821525147187
391923441,9.368409212231564 d,0.047105168593386405
88564975,1.1177983358664556 d,0.0202911473975032
91735009,9.006740704326777 d,0.0036227318189082903
88484968,6.75315308977306 d,41.0196949031893
192200194,1.5524271734347945 d,0.016698035252174528
291404786,6.055084049290317 d,0.0409343920425935
