ID, tic_id, r_s, e_r_s, r_p, a, real_period, inc, period, duration, depth, vshape, snr, oot_variability
011908,377261756,6531908.478090957,47187.436613152524,0.525,3856191542.7881303,1.9734978814841448,89.99999999244835,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011909,377261756,6531908.478090957,47187.436613152524,0.525,4636611259.780966,2.601955088684299,89.99999999371944,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011909,377261756,6531908.478090957,47187.436613152524,0.525,4636611259.780966,2.601955088684299,89.99999999371944,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011909,377261756,6531908.478090957,47187.436613152524,0.525,4636611259.780966,2.601955088684299,89.99999999371944,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011909,377261756,6531908.478090957,47187.436613152524,0.525,4636611259.780966,2.601955088684299,89.99999999371944,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011910,377261756,6531908.478090957,47187.436613152524,0.525,5508845061.125899,3.3696873263009515,89.99999999471385,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011910,377261756,6531908.478090957,47187.436613152524,0.525,5508845061.125899,3.3696873263009515,89.99999999471385,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011910,377261756,6531908.478090957,47187.436613152524,0.525,5508845061.125899,3.3696873263009515,89.99999999471385,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011910,377261756,6531908.478090957,47187.436613152524,0.525,5508845061.125899,3.3696873263009515,89.99999999471385,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011911,377261756,6531908.478090957,47187.436613152524,0.525,6472892946.822932,4.291868474415499,89.99999999550116,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
011911,377261756,6531908.478090957,47187.436613152524,0.525,6472892946.822932,4.291868474415499,89.99999999550116,2.5957614460814007,0.025 d,0.0018853545188903809,1.9999900995843158,0.02641214689198071,0.07138210031168707
011911,377261756,6531908.478090957,47187.436613152524,0.525,6472892946.822932,4.291868474415499,89.99999999550116,1.0113120869487369,0.025 d,-0.0006004571914672852,1.9999904692979456,-0.008411051133575834,0.07138907871696765
011911,377261756,6531908.478090957,47187.436613152524,0.525,6472892946.822932,4.291868474415499,89.99999999550116,4.315943200533659,0.025 d,0.0012658536434173584,1.9999892814075675,0.01772777760841899,0.07140509495201472
011912,377261756,6531908.478090957,47187.436613152524,0.525,7528754916.872062,5.3837329266686895,89.99999999613208,6.969235641634904,0.025 d,0.01519244909286499,1.9999889399878887,0.21290116319460414,0.0713591643413343
