ra_deg            , dec_deg             , tic_id    , Tmag
358.8956992462164 , -23.757918653163607 , 2051895470, 18.2133
358.8831879026017 , 45.9089256163598    , 2041179025, 18.0744
358.87689271196314, -2.1405868507738153 , 2052474414, 18.5786
358.86203330882125, 30.93304260180808   , 2054147928, 17.9233
358.8596226198007 , 32.43419755892294   , 2054307298, 18.3238
358.85891178169845, 8.928519395433998   , 2053222923, 18.9086
358.85746546174386, 29.248891426368207  , 2054137608, 18.2525
358.855475042955  , 42.380082637541946  , 2040908393, 17.8462
358.84112963701057, 19.984078525295022  , 2053542581, 17.7585
358.8227504316301 , -10.668780403211082 , 2052352278, 18.5485
358.8146029254078 , 17.141964655645904  , 2053352635, 16.6613
358.81386701490834, 17.13522381053623   , 2053352634, 18.1793
358.8099908339491 , -4.6710449311803295 , 2052454934, 18.889
358.80686431694664, -12.548681537712518 , 2052345997, 17.7722
358.7873174417174 , -7.5603759799160075 , 2052440701, 20.1392
358.7636936298376 , -70.52960695567099  , 2054828464, 18.2306
358.7505233324777 , 13.456900422662123  , 2053322111, 17.7688
358.746847894784  , -3.274910917869827  , 2052470471, 19.5338
358.7400077429723 , -1.0561468286481799 , 2052728727, 19.3117
358.73611753320495, 1.0585319593293885  , 2052734141, 18.7082
358.72426031956275, -47.73231502540367  , 2055554515, 17.6163
358.71878741157536, 6.53466777758833    , 2053182844, 17.4028
358.7123034942895 , -24.114423672421452 , 2051895042, 18.1939
358.7032281400196 , -3.1467858443766437 , 2052470616, 19.6394
358.70275292001827, 14.124708510605434  , 2053323549, 18.4916
358.702189416005  , -31.187979206977555 , 2051808704, 18.4761
358.67881203357405, -69.56424285703217  , 2054832391, 18.1496
358.67372345637017, 20.005495945494356  , 2053542452, 18.7859
358.67205943133735, 30.458753795090804  , 2054146964, 18.2666
358.6671731480823 , -4.292696014305974  , 2052456870, 19.3849
358.66635291321626, -2.836688859114745  , 2052471380, 19.1857
358.65926037156856, 16.428182763920027  , 2053350733, 17.9466
358.6567866954802 , 22.615085730297814  , 2054006724, 18.3288
358.62994392874566, 30.120757104249932  , 2054146278, 17.582
358.62604572542034, 34.62924303865796   , 2054345211, 17.7372
358.6175106067734 , -46.47635748690371  , 2055638721, 18.2141
358.60686912146707, 36.08086253834237   , 2054358210, 17.3744
358.58382867378697, -81.68455055872617  , 410255721 , 16.5879
358.54967218953334, -21.10821883072002  , 2051915717, 18.4261
358.5096609062919 , -5.1761815031971805 , 2052453732, 19.1701
358.50682609762407, 57.782560643939235  , 2045779650, 18.1823
358.5014970190321 , 19.707492186754415  , 2053542281, 17.5558
358.49822580944107, 81.77851728804723   , 2051649916, 18.9386
358.4924244521624 , -6.253946627954693  , 2052444966, 19.3846
358.48088146662457, -5.944335753242232  , 2052449410, 19.3447
358.4791554644363 , 36.19117677716875   , 2054358343, 17.3458
358.47357412542897, 35.95700207681661   , 2054357974, 18.4861
358.4621572054664 , -2.934435969019933  , 2052471177, 18.9471
358.45650255993513, -46.9480126221266   , 2055637407, 18.9554
358.4524987492938 , 7.0281278907977685  , 2053183763, 19.5142
358.4499570542428 , 40.74462086528433   , 2040885744, 18.5067
358.43987057458605, -2.235644804287838  , 2052474357, 19.521
358.4245735712172 , -33.970319052370556 , 2051771143, 18.7148
358.4219367944654 , -0.49277820826545077, 2052729510, 17.4736
358.39565884425537, 13.016422894392193  , 2053311076, 18.6515
358.3951222797463 , -53.70285209334511  , 2055264756, 18.2627
358.38888307984325, 16.2615807919423    , 2053350343, 18.062
358.3760666930211 , 55.732380372118655  , 2044834947, 18.5832
358.3587685107858 , -48.203692272010926 , 2055555344, 17.0721
358.3287799509555 , -36.59264968608778  , 2051751203, 18.3313
358.3262827530829 , 29.469128851004502  , 2054138592, 17.0829
358.31961528502757, 6.316544564216691   , 2053182515, 18.3156
358.3135540193828 , 15.61118277964755   , 2053340035, 18.3596
358.31176101414167, -0.305734843956573  , 2052729938, 17.8383
358.3005154006102 , -3.2243241704840204 , 2052471026, 19.6024
358.29805859594   , 5.455076051258597   , 2053167544, 18.3021
358.28615711523787, 43.29289384070143   , 2040959616, 18.1292
358.2807958431234 , -4.252869571691429  , 2052457339, 19.2758
358.2739444360491 , -10.910893148027851 , 2052376523, 19.5072
358.26679445514367, 18.95343179544935   , 2053537539, 18.6784
358.26432128102954, -52.556654729794914 , 2055511399, 17.966
358.2639110100561 , -47.01675026992351  , 2055639419, 18.4477
358.26214729289023, 7.1197826070172265  , 2053185942, 18.1342
358.2541050214209 , -38.8632422780485   , 183676876 , 16.1931
358.2517981669569 , -16.73512877581184  , 2052316315, 18.1903
358.2447785632851 , -9.581667448499443  , 2052383106, 19.1592
358.22888134775565, -1.781169598128726  , 2052475145, 19.4263
358.2257696892572 , -77.01088030983567  , 2054627291, 18.4584
358.2208753250986 , 25.517124223029555  , 2054029833, 18.6772
358.20281626228206, -10.663550377180748 , 2052376741, 18.2176
358.19583530536846, -50.1008882963664   , 2055546938, 18.8277
358.19556028465803, 27.93438859673917   , 2054068425, 18.4233
358.1933724043429 , -35.75630583426456  , 2051753662, 18.5467
358.17690742704906, -4.575169384779305  , 2052455972, 18.6299
358.1697579652711 , -29.63519278162375  , 2051812612, 18.3811
358.1523765196704 , -2.5351547519048045 , 2052473406, 19.598
358.1426379485275 , -2.441145870721951  , 2052473548, 19.5139
358.1415462464295 , 16.210814764223493  , 2053350302, 18.6836
358.1377070540705 , -1.5978363444911952 , 2052475279, 17.7888
358.13238549003324, -2.933121145276429  , 2052471240, 18.3337
358.12535302963494, 60.050287887666016  , 2047732262, 18.4607
358.1116542676648 , 2.200020953200612   , 2053151234, 17.8687
358.0857604310312 , -42.296763800989815 , 2055672610, 18.3482
358.06857503837284, 40.246107982407764  , 2040868671, 18.2763
358.0642947243329 , -0.6893100127848328 , 2052729520, 17.6834
358.04386494200276, 60.947271993448936  , 2047803872, 18.6271
358.0418218362851 , 25.569402714561708  , 2054044406, 17.6271
358.0182447024937 , -80.68945376594378  , 2054551108, 18.3098
358.010023578464  , -53.75598794702206  , 2055267624, 17.4865
357.99876435281703, 12.038845412879933  , 2053308502, 17.8096
357.9862576894982 , 28.919883370443394  , 2054129508, 16.5802
357.9839376397784 , -50.81417693377585  , 2055523229, 17.3687
357.96453602102986, -1.5720873028372306 , 2052724838, 19.0286
357.9558537044728 , -11.77452876835119  , 2052349084, 19.1293
357.95120346042444, 36.33630035973053   , 2054357362, 17.9178
357.9495284158809 , 11.895901981668763  , 2053308162, 18.5541
357.9390528045832 , 27.53976386445266   , 2054065740, 18.4578
357.93849673982805, 5.143572781612864   , 2053166512, 18.9767
357.9349806198683 , -45.083826781631934 , 2055646846, 18.9368
357.92344950024597, -32.79535274945147  , 2051774702, 18.0298
357.91428646065685, -64.71696478850198  , 2055036044, 18.5164
357.91311400315254, -8.649260049783908  , 2052391624, 17.8073
357.905196274499  , 1.145586232640914   , 2052740941, 18.2896
357.8989645824075 , 58.65390104361257   , 2045998468, 17.9834
357.8884315926966 , 79.10594723790753   , 2051546020, 18.8886
357.8766405943288 , 26.309269069077242  , 2054046563, 18.5411
357.8663104373744 , 0.957081303218326   , 2052740869, 18.9572
357.8648442468874 , 52.955670545629026  , 2042927618, 17.2981
357.85557908353866, -40.304260565199534 , 2055684082, 18.6736
357.8489712646111 , 1.319004470190842   , 2052741698, 18.9289
357.8223743301361 , 29.57654831660538   , 2054143032, 18.2737
357.81301471927634, 18.04206668541369   , 2053530232, 18.4801
357.80354834813045, -14.502465678437252 , 2052330058, 18.2347
357.78456835508223, -7.305186377683921  , 2052442688, 19.4425
357.77495141939096, 43.48108068707451   , 2040961750, 18.183
357.77300486014866, 27.869595082191978  , 2054124820, 17.8482
357.767589857345  , -16.02243164434335  , 2052322807, 18.0508
357.7563705249933 , 15.46423145447111   , 2053339824, 18.7748
357.73646992396493, 4.674616402558611   , 2053165985, 17.4008
357.72745605317135, -17.42179151992308  , 2052315687, 18.4676
357.72725737407876, 49.86390978249776   , 2042321155, 18.3917
357.72387534982005, -4.998602639220416  , 2052455583, 19.7036
357.71105647108817, -20.011011172450267 , 89543592  , 16.4546
357.70671152331585, 58.23322745534643   , 2045959460, 18.5066
357.70084821025233, -14.47116213210878  , 2052330087, 17.9554
357.6907326698592 , -6.008254748852217  , 2052449711, 19.0342
357.68681971066144, -40.5760800244147   , 2055683976, 18.3233
357.675510264494  , -25.48589985279963  , 2051887287, 18.1652
357.67173614086164, 27.61840330291912   , 2054066090, 18.2813
357.67003858665186, -0.908639612787016  , 2052726010, 18.0524
357.66796566297097, -30.44607092374662  , 2051811610, 17.4648
357.666054367001  , -14.135462210765416 , 2052330487, 18.4709
357.6392817315181 , -19.779087898023075 , 2052053873, 17.7009
357.63686175676037, -45.859928276743624 , 2055642059, 16.4444
357.6119965393319 , 23.337406033234142  , 2054015404, 18.3226
357.5804955189731 , -7.805891033648672  , 2052394350, 19.2836
357.5380167027035 , -27.671822703700084 , 2051824774, 18.7291
357.53122222248425, 2.134007615369186   , 2053151807, 17.7934
357.52414626292574, 42.80471114699934   , 2040947200, 18.3203
357.5189172993256 , -39.4120683521697   , 2055687695, 18.3763
357.5145297297697 , -12.656375562112466 , 2052341848, 18.7093
357.511983700133  , -18.98953906715041  , 2052061815, 16.4467
357.5103820492378 , 12.071557248129846  , 302046092 , 18.3322
357.4982646746656 , 57.571828968185976  , 2045757599, 18.9699
357.48748661543925, -0.12718589219709842, 2052732187, 18.867
357.48172271068324, -6.267966280617131  , 2052448772, 17.0697
357.4636204685797 , -12.753839139222    , 2052341715, 17.6069
357.4573620533528 , -69.12631452717663  , 2054834566, 18.3953
357.4564339446132 , 22.836978667012897  , 2054012963, 17.5979
357.45456929857824, -41.200169768086035 , 2055682518, 17.9418
357.4334434342195 , 18.18653934510693   , 2053531097, 17.4307
357.4309905100407 , 13.637121258903678  , 2053320443, 17.4433
357.4098054491751 , 20.88572421369157   , 2053555962, 18.2917
357.3985424278736 , -52.25803847070568  , 206365894 , 16.6306
357.3887846145544 , -23.34372188432111  , 2051904167, 18.4784
357.3848348233211 , -5.185363827613987  , 2052452460, 19.4563
357.3827248023287 , -35.65466872488739  , 2051754179, 18.3748
357.3743570479917 , 23.5151083574748    , 2054018858, 18.0032
357.3733064240513 , 10.381676302296375  , 402993044 , 16.4312
357.35893200637116, -45.93645437438755  , 2055642027, 17.9938
357.34116785098007, 9.120721339513631   , 2053221232, 17.7693
357.3379172263098 , -3.6333546289394    , 2052464884, 18.529
357.32144264931867, -21.774675904042997 , 2052045449, 18.2385
357.3206916603129 , 1.7770862016723437  , 2052743956, 17.8738
357.3190206087375 , -28.608157483090178 , 2051822245, 18.9868
357.2948536864783 , -67.15482773729212  , 2054884855, 16.9667
357.29227034432506, -31.990400175937    , 2051803470, 18.8261
357.27816579099425, 8.081818420577157   , 2053216908, 18.0823
357.2697441592589 , -11.86265767009749  , 2052374918, 19.0096
357.2539025114372 , -41.123471870284895 , 2055682441, 18.8343
357.2387975470566 , 13.342106292147111  , 2053320257, 16.8566
357.2267830967186 , -2.3096474749819    , 2052723531, 19.4097
357.2229217441839 , -0.26677846598276606, 2052728637, 19.1221
357.2033092917118 , 38.29850095031409   , 2054396700, 17.8422
357.19953072215753, -7.661090081694804  , 2052394890, 19.1241
357.198109074969  , -29.98513744099237  , 2051819891, 16.4085
357.1768565368353 , 67.5720316108478    , 2049903997, 17.5132
357.1701115234419 , 30.071973302060478  , 2054162938, 18.3078
357.15358140037847, 0.4794691043160748  , 2052739499, 19.4758
357.13735276754596, -3.0996773602588985 , 2052466871, 17.8689
357.1346543492888 , 57.92264318218765   , 2045955975, 16.3571
357.1263211155765 , 41.90679386954717   , 2040921438, 18.0663
357.1142368326586 , -11.839882262683007 , 2052374943, 19.0766
357.1107091644647 , -39.39650120639369  , 183231662 , 16.3013
357.0982569694655 , -79.84156480819864  , 2054555977, 18.6058
357.09649706135957, 10.551778116846489  , 2053237552, 17.7765
357.0935760504931 , -35.43827451826333  , 2051762150, 18.2558
357.08374554470885, 2.5715129832456944  , 2053156576, 17.6362
357.0755282256923 , -0.6207011064065993 , 2052728154, 17.922
357.07446448671476, 16.788111459398518  , 2053345140, 18.1027
357.0690999412265 , -42.67284542956479  , 2055676086, 18.456
357.0601131263478 , -42.2836864945202   , 2055677339, 18.0894
357.05535833306374, -9.09983070035641   , 2052390887, 19.1056
357.0494669966069 , -35.92447072687847  , 2051750322, 17.9996
357.0429616054531 , -5.698047821820073  , 2052451579, 19.4727
357.0257701651533 , -19.3461066758042   , 2052058082, 18.4459
357.023232624803  , 49.78160379662943   , 2042319357, 16.8684
357.01592844081495, -58.10580518288683  , 2055221285, 18.4899
357.0045235855274 , -13.621188196635117 , 2052338537, 19.4739
356.9992809390163 , 2.7781975555647103  , 2053156771, 18.604
356.9971969122625 , 64.22620755249652   , 2049025806, 17.2847
356.9957557528017 , 24.693055482113497  , 2054034078, 18.7323
356.97439329840796, 4.032926373312983   , 2053161706, 18.1918
356.9595916312836 , -6.891625011897548  , 9098256   , 17.1238
356.9424652870679 , -47.89491564709383  , 144382040 , 16.2169
356.9393423224125 , 42.10411655278058   , 2040924688, 18.396
356.9325645913297 , 19.316633257505543  , 2053546572, 18.5483
356.9297393234228 , 30.733589532785416  , 352074732 , 16.6525
356.9111499518411 , 42.605784159915025  , 2040936793, 18.0232
356.9014814227368 , 17.143366988827164  , 2053504788, 17.9113
356.89875218279343, -7.192948502716881  , 2052423438, 16.9768
356.8912655721891 , 44.04479002775237   , 2041126047, 18.1386
356.8898517152477 , -9.352671429977354  , 2052386910, 18.9838
356.8869607837344 , -2.409414648979351  , 2052709535, 19.1697
356.8831542803593 , 20.324685455763273  , 2053553949, 18.1887
356.8779975190233 , 7.396433911744926   , 2053199763, 18.0789
356.87412647995507, -39.356915093716566 , 2055688114, 18.9892
356.8292850254367 , 17.53961612547368   , 2053529000, 18.5951
356.8208871367107 , 23.065839724122256  , 2054016896, 18.0498
356.8201353712249 , 34.03252755726982   , 2054337163, 18.0726
356.80418340228607, 71.180569851146     , 2050653640, 18.5361
356.80348248244815, 0.8720315928254732  , 2052742102, 19.576
356.79504953114787, -62.59389977148895  , 2055051883, 18.807
356.79044661015075, -40.99969678660179  , 2055683091, 18.5534
356.7886390632074 , 53.204809223922766  , 2044549194, 16.9813
356.7850755707471 , 43.90893052212443   , 2041125648, 18.2001
356.7798950489555 , 65.57384524171397   , 2049726639, 17.0929
356.77684814737376, -15.037486803903256 , 2052326265, 18.6459
356.74401762380654, 29.693254920044556  , 2054153163, 18.4072
356.72559251705906, 7.8850063490373525  , 2053216709, 18.8551
356.70564350287253, -3.8221453968660786 , 2052465507, 19.508
356.7052895854584 , 86.44170710980887   , 2051722935, 18.2675
356.69638480489994, 27.479842099582925  , 2054091839, 18.154
356.6870801083226 , 15.531059479472939  , 2053341550, 18.8329
356.6659476149633 , -0.6212419851523012 , 2052728225, 18.5161
356.66132213956826, 25.954846384143277  , 2054047842, 18.12
356.65937541022186, -12.915772588097134 , 2052341123, 18.9183
356.6559453368069 , -18.247033143572335 , 2052064685, 18.4803
356.6461386773686 , 8.46569076538173    , 2053219541, 18.1617
356.6448672595398 , -2.885773385132809  , 2052467424, 18.3019
356.6444226612135 , -49.83233897987134  , 2055536864, 17.6465
356.6402248856251 , -51.27162580559679  , 2055522213, 16.9958
356.63749590655243, -2.57609516839912   , 2052709249, 18.8176
356.6370723285936 , 2.998963812014898   , 293340923 , 18.8228
356.61138976178574, 29.67168385892888   , 2054153190, 18.3966
356.6022780231885 , -64.663110335551    , 2055039638, 17.7106
356.59909229309227, -10.399383110937613 , 2052378601, 18.212
356.58300528824935, -18.731370181294718 , 2052064183, 17.6428
356.563054232327  , 35.68566712248258   , 2054367673, 17.5132
356.5451667723615 , -7.910552253006048  , 2052393885, 19.5564
356.52958942932514, 71.2276197865432    , 2050654392, 20.2402
356.52480718243356, 49.58787921400876   , 431422583 , 16.3299
356.50722340093466, 4.942825228023149   , 2053170415, 19.1694
356.49991005840155, -4.224523987569327  , 2052460361, 19.1265
356.49190695314854, 48.44084302009888   , 2042240202, 18.8974
356.47906671696745, -19.655590975082642 , 2052057859, 18.9338
356.4359518816549 , 34.18116385179146   , 2054338308, 17.5893
356.4217412367601 , -6.878019417439154  , 2052424106, 18.7849
356.41315996726496, -13.041845556614941 , 2052341048, 19.0496
356.3692864816751 , 39.778773005163345  , 2040872842, 17.4706
356.36238310364234, 35.12965760782597   , 2054366071, 17.8159
356.35174058224084, -34.62931850081548  , 2051765281, 17.7973
356.3388132449487 , 56.36614114445457   , 2045674551, 17.9548
356.33826765975937, 56.51997925327966   , 2045687851, 18.2222
356.32618398987887, 64.17775813051182   , 2049028196, 17.4637
356.31930608866884, -11.4146236136425   , 2052363213, 18.1517
356.30328459051003, 10.774401948534424  , 2053240592, 18.6681
356.30109506802876, -10.267784728325994 , 2052385487, 17.7333
356.282127474573  , 48.78011704710505   , 2042262074, 18.2577
356.28079214989765, 58.22087933055057   , 2045970633, 16.9043
356.27310938380094, -30.602948067028855 , 2051814783, 17.4352
356.25863149353273, -31.33478502720607  , 2051806731, 18.1518
356.25504382723943, -6.429120391392345  , 2052426043, 18.3397
356.2497444142741 , -61.262663396905836 , 2055085742, 17.4913
356.2477205227948 , 2.6857731789656616  , 2052774414, 17.7026
356.2420516793038 , -3.4188310873070207 , 2052466235, 19.7714
356.2356782189539 , 4.447955198566075   , 2053169472, 18.7646
356.23513978479156, -70.28404289986031  , 2054825302, 17.8471
356.231749010363  , 41.03493024466667   , 2040914380, 17.9053
356.2288020319577 , 25.743426673995845  , 2054048116, 18.8735
356.2157652912806 , 13.197320429310512  , 2053319407, 18.3061
356.2156778857916 , -54.858285560358325 , 2055259736, 16.9539
356.2040754198136 , -35.14933855600466  , 2051760964, 18.168
356.1988111583611 , 27.830416559681048  , 2054097211, 17.7169
356.1975060492227 , 69.1486108094084    , 2050393238, 16.9688
356.1954121175951 , 15.9674029358732    , 2053342742, 16.1224
356.19488169198144, -60.419640678820706 , 2055093705, 18.4963
356.176741689811  , -17.815224205268734 , 2052095082, 18.9144
356.1649160778575 , -30.09551375311452  , 2051816398, 18.1633
356.12768192486897, 40.22639716863142   , 2040875967, 17.7616
356.1221710272628 , -44.84005010774567  , 144336150 , 16.9758
356.0864368301477 , -10.030803105040594 , 2052385669, 19.4117
356.0613291442786 , 24.603138209361376  , 2054034823, 18.5933
356.0610552402103 , 27.009575546971057  , 2054089891, 18.0298
356.0301939981529 , 16.94140395869363   , 2053505186, 18.7523
356.012207051114  , -11.994982901014684 , 2052361072, 18.7157
356.0092120830502 , 67.27671590959937   , 2049891670, 18.0158
356.0042336206733 , -39.195417700381654 , 2055724639, 18.2805
356.0029861803702 , -14.3645031234409   , 2052334260, 18.3156
355.99653684221136, -10.59942035271703  , 2052385154, 19.4577
355.9823674826128 , -31.417617793797433 , 2051806757, 18.0402
355.9806994211029 , -12.113138104157265 , 2052361036, 18.6496
355.98048731306955, 16.013890967398627  , 2053501883, 18.6231
355.97858880630423, 24.20437881066718   , 2054032551, 17.4703
355.9713669146589 , 28.32788645421681   , 2054098974, 18.7402
355.9633445152834 , -19.21915510906205  , 2052060250, 18.2398
355.9550716373974 , 38.57486158747385   , 352649690 , 16.5985
355.9534636091614 , 35.70706846079142   , 2054368779, 17.3245
355.94763838845563, 22.477165059148426  , 2053616817, 18.9732
355.932071397069  , 67.83930723673637   , 2049929518, 17.8044
355.9071289587229 , -7.686737945291108  , 2052422275, 19.0016
355.88971132381283, 20.233072239550562  , 2053551923, 18.7608
355.8844426721301 , 18.799030602806905  , 2053544726, 18.9947
355.854991655468  , 65.17009437534973   , 2049091667, 18.7585
355.85265945581517, -13.28801695371715  , 2052340851, 18.8153
355.85026942893137, 3.03391884889094    , 2052776374, 17.4422
355.8478302873866 , 2.1008245677780595  , 2052772959, 17.199
355.83485151327716, 15.291168757082858  , 2053337186, 18.001
355.83401385126035, 1.2269114098013736  , 2052742906, 18.7844
355.815162955693  , -5.429829228918933  , 2052458284, 18.7927
355.79240103344927, -13.858419478130983 , 2052336632, 19.0331
355.74794674458815, 27.96991629517497   , 56187495  , 16.6175
355.73800360338527, 9.845650617688936   , 2053234074, 18.4351
355.73002417135547, 3.017924074355604   , 2052776583, 19.6944
355.7192414043793 , 56.73988760395561   , 2045648034, 18.5997
355.71510683713063, -43.379509055898914 , 2055659344, 18.4769
355.70583434754394, 64.2288106948187    , 2049034931, 16.424
355.69708886875884, -2.6782662605144387 , 2052709016, 19.4848
355.69288894232335, 0.444070354606051   , 2052738246, 19.792
355.69056238711283, -10.022965727094958 , 9030028   , 17.6959
355.6858370887591 , 35.700264388650254  , 2054371724, 17.6733
355.6689353892083 , -7.410501944196253  , 2052422882, 19.7588
355.6557230594568 , -23.853719477522343 , 2051901475, 18.1996
355.64597295199843, -8.90208484094003   , 2052389664, 19.3734
355.62589839325256, 24.90217822824686   , 2054039063, 17.0502
355.5915256723924 , 22.378065564875246  , 2053616947, 18.1139
355.56787562151214, -30.072472906580597 , 2051817536, 16.7351
355.56215107117816, 24.446714081088302  , 2054036640, 18.5295
355.55520872363   , -4.7420812602548885 , 2052460806, 18.9394
355.5524127709406 , -45.85573650984912  , 2055570037, 17.1292
355.5521097936152 , 35.40544730055016   , 2054365581, 17.8631
355.53697751762695, 16.144996044922305  , 2053502831, 18.2871
