Target ID,Period,Power
Target ID,Period,Power
208712116,9.899273470424783 d,1.5288944068386678
1201085926,1.0483778362928844 d,0.447744361521409
198182753,3.6870833101457667 d,0.3083257219585334
157153132,1.6515047385959976 d,0.3761015612474094
157154110,1.0590452313748415 d,0.1314657274717152
164637295,2.8885118749227576 d,9.348127090070776
207427565,2.1128353625871026 d,0.6106094455538531
119973772,1.0296781912481967 d,0.5701873219458176
459285614,1.7275101809484823 d,0.5028773624066794
119956431,1.0045095711485297 d,0.0753362554995486
1204673951,1.909408609248092 d,0.18368942733667915
361165313,1.001125491265155 d,1.6087349650059055
219477980,5.552699261944095 d,0.02873367343008622
236328654,1.0124503098689435 d,1.529748855284171
237104515,1.0782782015215358 d,0.47331389509900906
219472741,1.0079050901539293 d,0.13111628727207794
313424882,6.945757069787762 d,0.04723323012355001
24055062,1.0378178901795485 d,0.662247317243086
24054308,1.8880508142733976 d,0.042445372392244725
93287730,6.837231938333148 d,1.7076339972103476
272967708,1.001125491265155 d,0.1361143698363488
229554602,6.692654978790262 d,0.5845109433264277
188576708,1.0378178901795485 d,0.07066129856268348
422975717,4.374596065212219 d,1.0171855030524979
284761884,2.2200386100701963 d,0.07454323250314934
29267489,1.0843598392690386 d,0.8705623797734566
272673382,1.0124503098689435 d,0.45030002925138124
295851329,1.2522872445760969 d,0.03810217864706258
272675206,1.0135898138491046 d,0.5031431417203134
320332794,1.0770659731767294 d,0.25082130854654244
156073827,1.005640137896622 d,0.7092270370899427
254757058,4.835219775268079 d,14.962061082636193
283922021,1.1406615827689184 d,0.45868473677943533
179059663,9.03718596848019 d,1.9479245085674537
316415931,2.2401066014194835 d,0.04651481337862257
23345982,1.9838487085567313 d,0.39054433039366976
345644126,7.024328077686004 d,0.08071765100817485
46377509,1.0090394785290029 d,0.3049989976570199
458484139,1.0389859451497674 d,0.42927427483514047
255858445,9.810590845123457 d,0.256640897595672
175575716,1.3040392678425572 d,0.5044067942391048
16992652,2.047326477497279 d,0.1488606879658447
8158475,2.309184959227266 d,0.27334626359794745
425858182,1.0033802754129233 d,1.0598176536652935
198316592,8.806376810816367 d,0.14934634740699368
46199750,3.354650563897271 d,0.3966134925972835
235567807,2.8210789593320316 d,0.28522713552487705
393116651,1.8923031753243833 d,0.48514851658841135
186695693,1.0807067528039551 d,0.4548618735333837
446177797,1.0239032358054565 d,0.34164113648062083
157110489,1.4992260599011042 d,0.0508221319670582
20996793,1.0227521372086095 d,0.018999528682251524
149367380,1.0 d,0.03467829907984572
425639147,1.0904757782920749 d,1.76987639206212
160119816,2.6818337472896827 d,12.045097356859586
393015278,1.0 d,0.0180428114350795
235559031,5.5777395543322195 d,1895.7299021601245
393016105,1.044845969153064 d,0.320068180614798
54660667,1.1600711105751353 d,1.243447551431972
1103322087,4.489251258218605 d,0.2447284600595965
185053274,1.010175143648284 d,0.67100632830917
150808542,1.095393356400031 d,1.6149986723220737
383522624,1.235497069391946 d,0.6946400465667132
1167487178,1.0698211687341106 d,0.3846338748939298
148823208,5.190306028917383 d,11.428057551858556
1103347368,1.056665357604161 d,0.8276397895447234
54073893,1.0758551076504963 d,11.925894642321799
284293102,1.1600711105751353 d,0.06043737235199648
198307399,1.0124503098689435 d,0.6775175419543781
180289765,1.0 d,0.09686606926431847
1152812302,9.843753344143478 d,28165.56740453687
366494784,1.0831407737892056 d,0.592210451717592
76655291,1.0710252431147989 d,0.38403292225070473
230059745,1.0389859451497674 d,0.12270814708730919
233647819,1.2923570341802788 d,0.2995834498802438
141344457,1.0578546252343364 d,22.712698108732116
38840459,2.65183594846684 d,0.1257366722010304
67834584,5.527771383596958 d,0.3306211619778028
313405046,6.8449271831575835 d,0.7622350179400235
403126598,1.001125491265155 d,0.691424636274889
20240056,1.055477426979527 d,0.25687098869992414
257062199,4.934118494296797 d,1.4145912065185944
79177267,4.791903466767183 d,0.5944342328094222
165624606,4.813512896387454 d,0.6211062136116521
351345015,3.654052580302277 d,0.15700028192968582
202440506,7.314615463173757 d,0.03268541310086542
160747321,1.0698211687341106 d,6.552395879458437
1130555970,1.1561629613435729 d,5.02206423725411
192770322,2.217542785035531 d,0.678857661150895
192767630,1.028520600296531 d,0.11485399932070009
192745310,1.014730600331042 d,0.08783690944177508
402972169,6.9849320974578015 d,3.12388702610648
460380271,1.2938115707337106 d,0.12592251768923293
440952699,1.308447279717132 d,0.08244973992178377
1101376335,8.905995311003661 d,0.8756872579039087
67741959,1.3702049742831297 d,1.3844801322953342
121351488,1.0124503098689435 d,0.14457399133434495
334129633,1.1052951411260217 d,1.1257317059426382
406777914,1.0436713261917425 d,6.004980369977761
229874190,1.1355407808257278 d,0.17862250408678323
1102690588,7.032233897581025 d,913.3333477938723
323409805,7.143854230931982 d,0.3968025498945442
158617990,1.0413260004768146 d,0.1416980236717811
148698,1.0366511483670484 d,0.6595773846661936
446454750,6.44152599949322 d,0.8461148479402383
48318005,6.883533516362928 d,1.5785879952729516
72732338,1.0022522492608983 d,0.40406263877553183
308730878,1.0296781912481967 d,5.50776560448947
349673322,1.0331587871212964 d,0.19203279296927656
368841212,2.5725073213840473 d,0.5021387183369163
28240367,3.8872581301808893 d,0.4371999307989869
119666555,1.8880508142733976 d,1.4641902029959164
219840114,1.001125491265155 d,0.17363339528954885
160056476,1.0113120869487369 d,0.9084956515239601
26167085,2.1415484018584663 d,0.6272265697616305
219826764,9.88814445021747 d,0.045651502913932974
159629632,4.797296712262495 d,2.8741118538577037
270898354,1.056665357604161 d,2.029249211678048
156507936,2.8021031807942824 d,1.2378658315939113
157979698,6.391004532489719 d,0.277986411136743
67990605,1.0578546252343364 d,0.18428067535022472
27526838,1.0170160265756483 d,0.21267526810758816
83784306,1.001125491265155 d,0.22309811206168037
284628173,3.8828879736829336 d,3.384742993151867
1001255955,3.2874104593189375 d,158.30002575427912
156692996,7.143854230931982 d,183923.95831381952
287959210,1.2203039076079445 d,17.535265072660877
1001265917,1.014730600331042 d,8.505033625816202
421809465,1.0262093211115306 d,0.04697531087080684
320244032,1.0471992227148417 d,0.11701712089733894
242568288,1.7908254128960117 d,1.8313311935260133
242506338,1.020453820844831 d,0.8562735294174636
421737701,1.1692415772892004 d,0.29296312782694417
46037580,1.0831407737892056 d,0.7034658041413628
367603862,1.0296781912481967 d,0.38750949056248596
448865254,7.032233897581025 d,1.3490117438947036
173166521,5.023725388213751 d,0.5062629760496262
459831133,1.0483778362928844 d,0.22456492739984704
449144508,1.0090394785290029 d,0.3531904640881721
210958723,1.0124503098689435 d,0.055942692819124465
242328781,1.182468139675574 d,52.84633412252357
138207862,1.0401553147556524 d,0.026535662632771777
393965191,1.0 d,0.054381190501394325
459829370,1.0296781912481967 d,0.4063379849337407
38639743,1.0135898138491046 d,0.1897687583152629
1001570405,5.143808680790083 d,0.1257622361633729
125405997,1.0273643107386625 d,0.03595717113930058
219465698,1.028520600296531 d,0.2843330906166995
23769401,3.8524341345373414 d,0.3052073579488757
388980047,1.0135898138491046 d,0.5096466762828745
1032751537,3.1216342887834374 d,1271.017659157475
159585994,1.0045095711485297 d,0.2872053938545043
72546357,1.0239032358054565 d,0.14622298694915586
72511763,1.0343215983117198 d,2.6094289648767317
141872267,1.0880252741724814 d,0.27110361955454654
219460164,1.0389859451497674 d,0.4374413541102121
379136587,1.0 d,0.04228229367608757
1016214423,1.095393356400031 d,10.761959300978553
219031924,1.0 d,0.5418675133551355
141822426,3.633558807572085 d,0.00556219068267945
1000764481,1.1998866052453256 d,0.14708358154026613
165895694,1.0892498371148305 d,0.22148001587942887
171731624,1.018160669230082 d,0.04575961316148161
153991946,1.7353005110192787 d,0.0030681109709405244
1012369947,8.846089793605502 d,38.11336484388337
22847876,1.0090394785290029 d,0.07549100849511038
379057421,1.018160669230082 d,0.1040418743048328
153989648,5.416973576541202 d,0.13902448104346396
1001172297,1.0578546252343364 d,0.04665149737219328
207387244,1.182468139675574 d,59.87287488174946
286924740,1.1380983017100623 d,0.23852294627967555
445857760,1.0158726707582002 d,0.14810279042019292
365153725,1.014730600331042 d,0.5374617559289128
288453456,1.0378178901795485 d,0.16508646946644093
321424787,7.151894576468437 d,0.20909232644308146
321423513,1.0626250959316317 d,0.40009319524234144
115073581,8.571815001520434 d,0.6210644816857843
58534825,1.0378178901795485 d,7.504632438669975e-05
1047347550,1.1931570350354015 d,0.27235782223954796
1030866835,1.014730600331042 d,3217.0436748239467
393896214,1.3487959797761586 d,0.07268774091950486
316275758,9.570788704966574 d,0.6201988831142612
363622268,1.0045095711485297 d,1.221707239317452
178925140,1.2230523361819257 d,0.09399502768272958
335629347,1.0227521372086095 d,0.10272612800696987
30545382,7.135822924560696 d,0.6082687265829746
459822191,3.5848414791913266 d,0.016315891240308453
245136163,3.3208603329733792 d,50.62138590162202
124423510,1.050739044499817 d,0.04497246089083465
157271533,1.0296781912481967 d,0.02914088754899425
124334450,1.0614304652144633 d,0.05379125872979724
461628781,1.056665357604161 d,0.16949536879782814
166009757,7.4894584414162395 d,0.2308259226275063
154903874,1.194499922856292 d,0.07705258663836352
953202578,1.005640137896622 d,0.5393875811964203
157201137,1.0090394785290029 d,1.5281098243244424
155872634,1.1406615827689184 d,0.09400687337218346
155871645,1.0843598392690386 d,0.3269081808900713
103959618,1.019306600169825 d,4.241983079484392
953125982,8.37170418235605 d,0.645536482764775
361722723,1.454377303292514 d,0.8952710729126738
471015221,1.028520600296531 d,0.27067083866276526
411239443,1.0033802754129233 d,0.13207437735005823
411238467,1.0045095711485297 d,0.34471930645914506
411238722,1.0602371775321582 d,0.32904439485543074
357317802,1.0273643107386625 d,0.1511694373782143
149505899,1.0113120869487369 d,0.005325813574763688
232524621,8.649299739181263 d,61.47641224956413
424258218,9.943914948458412 d,0.7919579823907057
334561168,1.65895231671683 d,5.96737641060657
198484330,1.3919537867111738 d,0.23597308031753872
92127892,1.014730600331042 d,0.03910966204588441
977377873,1.005640137896622 d,10.68788943507239
156639958,1.044845969153064 d,0.15368031819800745
401403129,1.0262093211115306 d,0.18904151444017744
144723568,1.0239032358054565 d,0.3763407599150863
289944925,1.0227521372086095 d,0.0607131550587055
405631112,1.006771977087714 d,0.9738252337778031
163648025,1.7178214311947713 d,98.27115293309716
131216669,6.945757069787762 d,0.019840397688438854
51779021,1.0296781912481967 d,209.03686422096953
263638925,1.0022522492608983 d,0.31756239593700464
154567033,1.0794917942187554 d,0.18969923502666772
181865043,1.0022522492608983 d,0.2200460047300807
144428633,1.0239032358054565 d,0.6046491476179361
144394495,5.386592452317228 d,0.44106382585082304
51665474,1.0262093211115306 d,0.3697818525800814
444045724,1.0250556299537197 d,0.030504221396999827
386705400,1.0045095711485297 d,0.17929053946675252
373706557,1.3158271028051967 d,0.1260302172025386
75585375,1.0239032358054565 d,0.022367882848784146
373693382,1.0045095711485297 d,0.5703480038452208
130927019,1.021602332706686 d,0.5365598553871171
321442827,1.0401553147556524 d,0.4007688541073514
953067449,2.7801260338573544 d,744507.8520593565
953067447,4.961947603002903 d,20.449947598307187
130868394,1.0460219341647785 d,0.5074323164642264
401283890,8.591120865522164 d,92.40491871874873
130637127,1.0366511483670484 d,0.019233332171763137
377261756,1.0124503098689435 d,0.029435177485141354
72321135,1.0135898138491046 d,0.1322851251900175
368438980,1.1241028726213569 d,0.018598167613021337
998143764,5.155393820089593 d,2.419763674182086
160272537,1.351833804524712 d,5.511082597742866
135101534,1.035485718235981 d,0.7069586781488957
204700845,1.0227521372086095 d,0.3527779103423653
141266709,1.019306600169825 d,0.3739755375316922
107222192,1.0401553147556524 d,0.3928329984670193
359113258,1.050739044499817 d,0.07047533820047899
359113075,1.051921642116359 d,0.4582126520135699
53578938,1.095393356400031 d,0.02221352865852928
134765602,1.0343215983117198 d,0.10810369920534513
335812977,1.0079050901539293 d,0.030594054230924598
107020009,1.0296781912481967 d,0.15651360198336947
224288915,1.0045095711485297 d,0.06795668810732368
385331518,1.0614304652144633 d,0.1384092920062385
461203226,5.96047538592714 d,0.9520973981806471
142387762,1.1279026499232754 d,0.2074174700573005
148684414,4.759671083246383 d,0.15154439355670274
398243520,1.0296781912481967 d,0.0008908317181097576
157328515,1.005640137896622 d,0.009377513688895974
35091113,1.0626250959316317 d,0.07373900075591024
152773823,1.0366511483670484 d,0.338544540610492
950950276,1.0 d,0.13919712221529704
141177665,7.27359140464786 d,0.3157408461963511
289512725,1.0378178901795485 d,0.16109937739559274
355977196,1.8753509804026889 d,4.908783383626336
928702127,1.0113120869487369 d,2544.6566017780547
202362742,1.0022522492608983 d,0.2370398729721517
156170444,1.119056408129678 d,0.16396052241934547
335476791,1.001125491265155 d,0.4048943555473875
138893463,1.0308370850583672 d,0.12047211440279638
366681966,1.0 d,0.1196712419712008
397418667,1.0158726707582002 d,0.07858124432686293
142905656,1.001125491265155 d,0.040526457107173085
138849541,1.275029619005894 d,0.3805919300980073
61766993,1.7588829219362867 d,6.761514302321388
87480677,1.6293620121579684 d,0.02378796381003779
61706683,6.383819599292389 d,1.579642408310307
350475588,1.0113120869487369 d,0.649881140353766
270396876,1.006771977087714 d,0.2457035182490019
454104678,1.005640137896622 d,0.424727126375379
82311843,4.765028051475588 d,0.07098621399988654
916399961,1.0079050901539293 d,82.42457371379417
10183022,1.035485718235981 d,0.06961334287673909
380638755,1.0079050901539293 d,0.12681355061284527
901208219,1.0460219341647785 d,0.20035474792284252
61413837,1.0308370850583672 d,0.4234979319719306
454011861,1.0674170794059485 d,0.23314590712216376
471015438,3.861110776469512 d,29.51758237262982
265919677,1.1837989972381031 d,7.9243499918993265
165463043,1.1329890071717195 d,0.12904844167208196
446162831,1.0170160265756483 d,0.06809986783667472
92755792,1.0674170794059485 d,1.8635390662555218
100013600,1.139379221407525 d,0.06611666352969656
57611256,8.381126462287753 d,4.16706697925643e-06
85336166,1.0831407737892056 d,0.10444232707752077
157787876,1.0734374589270075 d,0.20217682611557028
165427922,1.0045095711485297 d,0.016961491433049078
388818448,1.0 d,0.14042782041829596
451889662,1.9506562892980799 d,7.82100757059434
157773422,1.014730600331042 d,0.046449542076781106
18020959,1.0424980037945302 d,0.051196530387740836
173097622,1.0079050901539293 d,0.21708961265868726
461164368,1.0471992227148417 d,0.033123079404434964
284566548,4.759671083246383 d,0.14512273411096324
903527238,4.867963772800256 d,0.21097566432632053
341687513,1.0022522492608983 d,0.23627618317706064
315714493,1.3487959797761586 d,1.130518340313304
57259375,1.0389859451497674 d,0.684999135836971
458423175,1.0319972831933986 d,0.09862870786280907
91534657,1.0158726707582002 d,1.8723269910956681
91533164,9.744600632908476 d,0.0834122311831828
152316067,1.0602371775321582 d,3.710628169618231
162799410,1.0250556299537197 d,0.41479176424796027
406782194,1.018160669230082 d,0.24711450643770702
17970505,1.001125491265155 d,1.1319185705123807
17932208,1.0296781912481967 d,0.08259228401445136
900689200,7.4894584414162395 d,2.57437214008633
162526221,1.006771977087714 d,1.263749400743049
294728980,2.660799884322549 d,1.884547172620788
363476259,1.0343215983117198 d,0.029614412419180468
162434199,1.350314037869873 d,0.14508797303014315
240176634,1.0 d,0.10598911627905672
363445270,1.0531055707361887 d,0.7725562804346938
162362188,1.0319972831933986 d,0.37959411514826985
450332273,1.0319972831933986 d,0.11969258217542589
138801111,1.0 d,0.22013446203144885
156372667,4.786516284498457 d,0.17775371867568407
81549834,1.0250556299537197 d,0.8850810124692483
138772988,1.0698211687341106 d,0.1478793771594815
53211451,1.0831407737892056 d,0.004979597914826375
99868786,1.0022522492608983 d,0.02004967022103201
142584631,7.720411508415299 d,0.1069490051973779
301500066,1.001125491265155 d,0.10873106574073517
5595193,1.0471992227148417 d,0.10885538561896006
353971452,1.0389859451497674 d,0.02303595849855402
427580983,7.048072241179314 d,3728.83256209845
332827592,1.0045095711485297 d,0.05496203920502714
147921014,7.024328077686004 d,0.10714249559708382
173008360,1.019306600169825 d,0.12265613179190471
356376246,1.0578546252343364 d,0.2979785145116358
158586133,1.0 d,0.01514436675568293
415714190,1.0401553147556524 d,0.21606458825973798
363349454,1.1115291581384386 d,0.13568403439538526
48943694,1.134264176402808 d,0.12037927476809572
138738430,5.13224957547697 d,0.026243913689979574
422271493,1.0319972831933986 d,0.017112201046240706
165431702,2.0635107778764215 d,0.09040246639610476
318184221,1.018160669230082 d,0.08046460300798998
449671297,1.014730600331042 d,0.21273749110599197
106989158,1.0022522492608983 d,0.3763874603758352
274271189,1.001125491265155 d,0.063437765387041
106760503,1.005640137896622 d,0.12725823769903638
142488005,1.0308370850583672 d,0.4200618041322312
149916959,1.0722306726706852 d,0.16016958296060158
389926045,1.3011088464048939 d,1945.3806540238506
458334932,1.4284359504794981 d,2.1313693888254552
840978439,1.5576748048395104 d,3742.119875144778
179299789,2.467637647286155 d,57.257893056600665
311578051,1.1718750007674614 d,0.2518756278324543
124598476,1.8711367141212694 d,0.4705471863191541
397601840,2.852991249809248 d,0.017141022606677797
193273291,1.2039425524353327 d,0.28570437769354146
171630076,1.1329890071717195 d,1.1354178814156848
56651942,1.0770659731767294 d,0.0029784767105811988
106145150,1.044845969153064 d,0.19602246195661827
148654362,4.727655508464457 d,0.24898150555486878
105916419,8.20390301976148 d,8.598364817313175
277888348,1.120315896342244 d,0.01778562528360512
392796964,1.0460219341647785 d,0.46061468732253136
423392930,1.0022522492608983 d,0.9099514174749703
105762960,1.0424980037945302 d,0.30040942711383956
277832541,1.0273643107386625 d,0.01733245487316512
848444810,1.2909041328545985 d,211.4646193999357
73764818,1.1028113351116062 d,0.08704613010785106
287286376,5.109209232928354 d,0.032027519214196463
874037534,1.2522872445760969 d,1.6524682663908874
47481377,9.854832402548652 d,0.9401359381461001
70667234,1.0542908318573383 d,0.3095925606423113
8151705,1.035485718235981 d,0.4222765231144202
192973597,1.1626838798765173 d,0.41260412906921845
70654644,9.159999643511576 d,0.9312138461839028
307982318,1.0170160265756483 d,0.03966712972454959
71338307,1.153564845772284 d,0.035065009932177385
61108717,1.0170160265756483 d,0.2216385711692223
192538483,2.7091217909091707 d,13.321409698392415
841768032,1.5823992641650715 d,2.2425672369420275
277747736,1.0113120869487369 d,0.20981508774948904
77641691,1.0124503098689435 d,1.0687902322955438
349948660,1.08680208791558 d,0.2836383666125793
137967729,1.0045095711485297 d,0.03871990906521654
463278069,1.001125491265155 d,0.7307772647903467
241194059,1.014730600331042 d,359.96428842132036
73005766,1.0990960876301499 d,0.22877212710157754
52104043,1.0 d,56.80734870327522
168071263,1.1090313431155936 d,0.13571191827883924
356502320,1.1574642126576609 d,0.009067146316513671
103631104,1.0807067528039551 d,0.4831697486277247
411150874,1.0079050901539293 d,0.4992893285705351
178876506,1.1028113351116062 d,0.19953863931671817
394334615,1.0471992227148417 d,0.5309175015390205
178865175,1.006771977087714 d,0.07148895418726349
36846661,1.0090394785290029 d,2.2783694751277057
372313154,1.0366511483670484 d,0.09608812032933141
286936972,1.018160669230082 d,1.7525538003900512
308996412,1.0124503098689435 d,0.0644560483233054
11560959,1.006771977087714 d,0.211556671580587
372091627,7.024328077686004 d,0.5849242617216257
275308213,1.006771977087714 d,0.41923918570235025
275293861,1.0079050901539293 d,0.3188100192186768
103570864,1.028520600296531 d,0.5218824369854776
48337030,1.1165416779607291 d,0.17382167229903128
298411553,1.08680208791558 d,0.7170693657274975
307987854,1.0 d,0.0648665643932268
62761029,4.494303871296816 d,0.5056426328574901
844578947,1.0239032358054565 d,0.006336873165601105
101414764,1.0978604552773759 d,0.26418709988290473
469166897,1.001125491265155 d,5.896503071631905
22083201,1.018160669230082 d,0.48849824606120723
377064855,1.0113120869487369 d,0.5247144918389383
840844749,1.0401553147556524 d,0.8137039345735964
358286922,1.1065391411527774 d,17.43751268385761
453444667,3.469787533027537 d,50.42049923858115
275185321,6.248830288375289 d,1.1930213638988694
870856230,9.088156943539834 d,4.593573852771421
45163849,1.1864652076546847 d,0.6429671109169869
453433386,1.0698211687341106 d,0.08332479964851437
98413819,1.0045095711485297 d,0.030530915408512018
5452928,1.14967861541583 d,1.1339610419179427
48011814,1.119056408129678 d,0.3493569207903025
1472576,1.019306600169825 d,0.30181125531817377
88005358,1.006771977087714 d,0.05025421083567886
243247473,1.0 d,0.0021605460474298207
5392904,1.0807067528039551 d,0.33323267382764504
233432206,1.0124503098689435 d,0.07395733569943433
33724884,1.0389859451497674 d,1.1595736853564969
328629385,1.1040525396363885 d,0.055585754708806
410007055,1.1177983358664556 d,0.39237027594093404
125552142,1.0170160265756483 d,0.18633821690452154
357133468,1.0090394785290029 d,0.703301185009215
47143814,1.006771977087714 d,0.946236231250402
313026786,1.028520600296531 d,0.36924314012300424
840381257,9.79956152422559 d,14.58689854497597
841203288,1.2880032285350957 d,1.4728403997728516
293811983,1.0782782015215358 d,0.11466211879578225
293811985,1.0331587871212964 d,0.0726935139334212
293808242,1.0158726707582002 d,1.2732978534334365
439927344,9.821632579425653 d,16.85848704392084
349792831,1.0113120869487369 d,0.17360579851920344
5624184,1.006771977087714 d,0.5013232057500628
370329413,1.0343215983117198 d,0.9956931278373673
855710135,6.206797994568006 d,0.8502689191543916
296782690,1.021602332706686 d,0.27878045800566953
77551542,1.005640137896622 d,0.13779903870949609
304303114,2.2782243148815224 d,0.09494183177350425
91895178,1.0674170794059485 d,2.0033508722810622
86279816,1.1003331106763437 d,0.027715699223696995
290653324,1.018160669230082 d,0.42227711726443834
334631792,1.0079050901539293 d,0.1710122955455825
307908863,2.6339985704983535 d,0.44949567685861025
24441509,1.0296781912481967 d,0.04670941359570912
307907698,8.727484898464501 d,10.321659502306657
334510708,1.0424980037945302 d,0.4651328165352322
461837710,1.4332644574018398 d,0.4021101434355283
1360104,1.0424980037945302 d,0.573133076810793
75985275,1.020453820844831 d,0.09189015816635969
202279210,1.001125491265155 d,0.04524649132104755
251085354,1.0170160265756483 d,0.13502478714878346
312026151,1.035485718235981 d,0.7474592496281971
56885227,5.16119617080254 d,0.02798647429324231
358165776,1.019306600169825 d,0.08520230261696134
311988681,1.0262093211115306 d,0.32260960278523604
251080865,1.3262288346798552 d,7.397544483454147
828111555,9.86592393033729 d,149.97888672286118
816370956,1.014730600331042 d,3.713391890499565
801337988,1.001125491265155 d,2.644732684698992
258640923,4.565640476933216 d,0.32350992915127275
192083079,1.1692415772892004 d,0.35708280743543935
828153293,5.484416576121018 d,137.58045350784155
323601363,1.0262093211115306 d,0.2343596482542813
51915236,1.0 d,0.2921385287575736
447970305,1.153564845772284 d,0.6375519062352517
918893,5.880559674620496 d,20.518660350096525
892149,5.927046029003932 d,0.011864974667449108
191532802,1.0578546252343364 d,0.9761403307703573
21448779,1.0424980037945302 d,0.02159990223107127
437059521,1.1406615827689184 d,0.32664269446958044
47330872,1.0170160265756483 d,0.03849908202973791
825951381,1.0471992227148417 d,1.1064155703244063
166532159,1.0022522492608983 d,0.03730905984815876
187123483,1.0022522492608983 d,1.214327775974589
191233258,1.020453820844831 d,0.5371323056822562
416856967,1.010175143648284 d,0.04846381003328466
118690168,1.4462204206909066 d,0.4202648675992204
356455717,1.0662170614165647 d,0.5097501578639555
457127465,1.1600711105751353 d,0.2264953415650941
437042755,1.1891374230417064 d,0.5949641296925838
2140147,1.0124503098689435 d,3.2300222408341135
814995307,1.010175143648284 d,3.0507238880337955
375175796,1.019306600169825 d,0.2951628434327666
197191699,1.044845969153064 d,0.9487971132036467
355940343,1.0770659731767294 d,0.14599019136626723
46259736,1.0424980037945302 d,0.07077029326620699
284894657,1.001125491265155 d,0.19606660886910982
13476741,1.0135898138491046 d,0.10164969664823868
287976476,9.921569101781975 d,0.25100673214758223
176445717,8.659034450487418 d,15.901510361495921
165892318,1.0366511483670484 d,0.0977580568509318
184915712,1.1102795482050534 d,1.4613165705252866
67595083,1.0855802767964209 d,0.19856029041303547
117892271,1.0124503098689435 d,0.13985759134852213
430591603,6.625242187824478 d,2.747174084529393
117278328,1.006771977087714 d,0.10204034353902923
184872734,1.0770659731767294 d,0.05743004877994183
1107885,1.0578546252343364 d,0.08273908767904321
828586244,10.0 d,19354.391306242487
432208773,1.0124503098689435 d,0.021621865415154016
323245561,1.0045095711485297 d,0.22163083003029965
188395799,1.019306600169825 d,0.24411454805559304
196518001,7.2899733455130535 d,0.40009434824867607
118429656,1.139379221407525 d,0.0834411706062288
93113533,1.006771977087714 d,0.04770276060722192
285222557,1.0308370850583672 d,0.7520852087997624
141056084,1.028520600296531 d,0.9754280383202331
231599925,1.0170160265756483 d,0.3425822016420312
90211642,1.0079050901539293 d,0.12346772811552317
172842159,1.2107329544506789 d,0.050589996749497414
307864083,1.001125491265155 d,0.2351563860603564
27321433,1.035485718235981 d,0.04828409538826351
323067031,9.943914948458412 d,0.3595346798537889
400728564,1.0626250959316317 d,0.599474529477296
309787398,6.930148647618249 d,3.144968147697938
73381663,1.0045095711485297 d,0.3025040774678013
50716374,1.0319972831933986 d,0.031269863410824265
409732714,1.021602332706686 d,0.050320509092605124
302262924,1.14967861541583 d,0.7192976491792848
802724619,3.7245999124696896 d,0.3112577402469184
388754258,1.0471992227148417 d,0.6751720012453478
153858788,1.0389859451497674 d,0.40365007794366703
99011986,1.0436713261917425 d,0.1310616582043382
271387154,1.0626250959316317 d,0.3471849104028801
307363368,1.0710252431147989 d,0.040248074025617656
271116055,1.0250556299537197 d,1.298319006016041
18805280,1.0250556299537197 d,0.34464180007578227
388495346,6.565889966448967 d,0.11244011314817047
18782844,1.0 d,0.09533455679298226
462513335,1.0471992227148417 d,0.41950867969102995
155231107,1.0319972831933986 d,0.18492372440700883
22635383,1.1758362610195754 d,0.04828375839943485
73276518,1.0531055707361887 d,0.04312626744555452
309070278,2.257814846058116 d,0.06271583465406053
437143765,5.484416576121018 d,6.0889636222654335
27634101,1.0413260004768146 d,0.009240112897658604
145863747,1.0022522492608983 d,0.0370103507448649
192968590,7.798967804537288 d,0.6780127227779833
342073608,9.016877712317015 d,0.01050122590156427
452981151,1.006771977087714 d,0.0634058062178857
154753360,1.0239032358054565 d,0.46546095099191015
287352377,1.010175143648284 d,0.09433240727260517
165821201,1.0250556299537197 d,0.041357686839167046
306826966,7.68575206265878 d,0.00740725730082146
362023614,1.050739044499817 d,0.9099001674084222
17901092,1.0531055707361887 d,0.09601430194158407
825290785,1.1985376615762622 d,2.1776415162972955
801131732,2.546595347905062 d,2435.702137661264
73235712,1.08680208791558 d,1.053542824882777
392088911,1.1600711105751353 d,0.5998841627922513
803307316,1.08680208791558 d,0.1049592041595137
802568439,5.496768849301045 d,0.5979979274396808
72983467,1.020453820844831 d,0.6538692486156085
803905418,1.094161886753824 d,0.8834123679743916
321258095,1.1090313431155936 d,0.22430661707951638
416500307,1.0273643107386625 d,0.17011584246474096
371293993,1.0239032358054565 d,0.5350862044838703
766003816,1.0319972831933986 d,0.339412590003717
53426287,5.386592452317228 d,0.0410588987616653
784166518,1.0710252431147989 d,0.08946375224405112
269071459,1.7968788960080624 d,0.4549149365373917
284021737,1.0638210711952374 d,0.12788296330811488
765065668,1.0843598392690386 d,238.3215236203381
335609834,1.0436713261917425 d,0.3088699230750253
122866831,1.0273643107386625 d,0.5718715898913104
122864598,9.657303643970742 d,3.173147561781704
774865907,1.1432306369756444 d,2.9662019238105297
68477850,1.0296781912481967 d,0.3220199062275472
62942089,9.689947990033593 d,39.163295833119534
241182175,1.0227521372086095 d,0.04623308982833703
335501964,1.018160669230082 d,0.5239146258328573
32001424,1.0413260004768146 d,0.24153146758923574
175175901,1.0227521372086095 d,0.6359562714606051
775483335,1.0378178901795485 d,0.4344890093464847
16276672,7.949539357676827 d,1.3394394976726762
340360114,6.284074552894313 d,0.5812451473733488
70549080,1.0135898138491046 d,0.6828044079771712
289328753,1.018160669230082 d,2.20504695775222
270093857,1.0079050901539293 d,1.2356695564494538
270042248,1.0831407737892056 d,0.28974152869064607
349323840,1.0602371775321582 d,1.4882776268369518
